date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:46:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:45:45%20GMT	https://www.jeffersonswheel.org/?p=837	www.jeffersonswheel.org/index0c04.html	(from https://www.jeffersonswheel.org/2017/why-hasnt-cross-site-scripting-been-solved)
19:46:36	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2bb.delayed	(from https://www.jeffersonswheel.org/2017/srg-at-usenix-security-2017)
19:46:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:45:47%20GMT	https://www.jeffersonswheel.org/?p=824	www.jeffersonswheel.org/indexa3d8.html	(from https://www.jeffersonswheel.org/2017/highlights-from-ccs-2017)
19:46:37	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2bc.delayed	(from https://www.jeffersonswheel.org/2017/in-the-red-corner)
19:47:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:46:34%20GMT	https://www.jeffersonswheel.org/?p=815	www.jeffersonswheel.org/indexe398.html	(from https://www.jeffersonswheel.org/2017/first-workshop-for-women-in-cybersecurity)
19:47:25	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2bd.delayed	(from https://www.jeffersonswheel.org/2017/cispa-distinguished-lecture)
19:47:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:46:37%20GMT	https://www.jeffersonswheel.org/?p=794	www.jeffersonswheel.org/index3b2d.html	(from https://www.jeffersonswheel.org/2017/in-the-red-corner)
19:47:26	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2be.delayed	(from https://www.jeffersonswheel.org/2017/horcrux-is-a-password-manager-designed-for-security-and-paranoid-users)
19:47:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:46:37%20GMT	https://www.jeffersonswheel.org/?p=803	www.jeffersonswheel.org/index9628.html	(from https://www.jeffersonswheel.org/2017/srg-at-usenix-security-2017)
19:47:27	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2bf.delayed	(from https://www.jeffersonswheel.org/2017/secure-multi-party-computation-promises-protocols-and-practicalities)
19:47:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:46:36%20GMT	https://www.jeffersonswheel.org/?p=798	www.jeffersonswheel.org/index8ae4.html	(from https://www.jeffersonswheel.org/2017/alumna-turned-internet-security-expert-listed-among-nations-top-young-innovators)
19:47:32	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c0.delayed	(from https://www.jeffersonswheel.org/2017/adversarial-machine-learning-are-we-playing-the-wrong-game)
19:48:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:47:27%20GMT	https://www.jeffersonswheel.org/?p=821	www.jeffersonswheel.org/index6d2c.html	(from https://www.jeffersonswheel.org/2017/cispa-distinguished-lecture)
19:48:16	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c1.delayed	(from https://www.jeffersonswheel.org/2017/modest-proposals-for-google)
19:48:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:47:27%20GMT	https://www.jeffersonswheel.org/?p=783	www.jeffersonswheel.org/indexd2e2.html	(from https://www.jeffersonswheel.org/2017/secure-multi-party-computation-promises-protocols-and-practicalities)
19:48:21	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c2.delayed	(from https://www.jeffersonswheel.org/2016/ndss-talk-automatically-evading-classifiers-including-gmails)
19:48:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:47:27%20GMT	https://www.jeffersonswheel.org/?p=789	www.jeffersonswheel.org/indexd4ce.html	(from https://www.jeffersonswheel.org/2017/horcrux-is-a-password-manager-designed-for-security-and-paranoid-users)
19:48:22	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c3.delayed	(from https://www.jeffersonswheel.org/2017/feature-squeezing-detecting-adversarial-examples)
19:48:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:47:33%20GMT	https://www.jeffersonswheel.org/?p=777	www.jeffersonswheel.org/indexf9b5.html	(from https://www.jeffersonswheel.org/2017/adversarial-machine-learning-are-we-playing-the-wrong-game)
19:48:26	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c4.delayed	(from https://www.jeffersonswheel.org/2017/enigma-2017-talk-classifiers-under-attack)
19:49:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:48:17%20GMT	https://www.jeffersonswheel.org/?p=771	www.jeffersonswheel.org/index7d87.html	(from https://www.jeffersonswheel.org/2017/modest-proposals-for-google)
19:49:07	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c5.delayed	(from https://www.jeffersonswheel.org/2017/ccs-2017)
19:49:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:48:22%20GMT	https://www.jeffersonswheel.org/?p=766	www.jeffersonswheel.org/index5192.html	(from https://www.jeffersonswheel.org/2017/feature-squeezing-detecting-adversarial-examples)
19:49:14	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c6.delayed	(from https://www.jeffersonswheel.org/2017/growth-of-mpc-research)
19:49:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:48:22%20GMT	https://www.jeffersonswheel.org/?p=635	www.jeffersonswheel.org/indexb753.html	(from https://www.jeffersonswheel.org/2016/ndss-talk-automatically-evading-classifiers-including-gmails)
19:49:16	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c7.delayed	(from https://www.jeffersonswheel.org/2016/aggregating-private-sparse-learning-models-using-multi-party-computation)
19:49:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:48:26%20GMT	https://www.jeffersonswheel.org/?p=761	www.jeffersonswheel.org/index5e02.html	(from https://www.jeffersonswheel.org/2017/enigma-2017-talk-classifiers-under-attack)
19:49:17	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c8.delayed	(from https://www.jeffersonswheel.org/2016/oreilly-security-2016-classifiers-under-attack)
19:49:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:49:07%20GMT	https://www.jeffersonswheel.org/?p=751	www.jeffersonswheel.org/indexf294.html	(from https://www.jeffersonswheel.org/2017/ccs-2017)
19:49:55	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2c9.delayed	(from https://www.jeffersonswheel.org/2016/demystifying-the-blockchain-hype)
19:50:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:49:15%20GMT	https://www.jeffersonswheel.org/?p=757	www.jeffersonswheel.org/index3d1a.html	(from https://www.jeffersonswheel.org/2017/growth-of-mpc-research)
19:50:04	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2ca.delayed	(from https://www.jeffersonswheel.org/2016/secure-stable-matching-at-scale)
19:50:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:49:18%20GMT	https://www.jeffersonswheel.org/?p=746	www.jeffersonswheel.org/index245e.html	(from https://www.jeffersonswheel.org/2016/oreilly-security-2016-classifiers-under-attack)
19:50:10	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2cb.delayed	(from https://www.jeffersonswheel.org/2016/ftc-visit)
19:50:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:49:16%20GMT	https://www.jeffersonswheel.org/?p=749	www.jeffersonswheel.org/index16d5.html	(from https://www.jeffersonswheel.org/2016/aggregating-private-sparse-learning-models-using-multi-party-computation)
19:50:11	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2cc.delayed	(from https://www.jeffersonswheel.org/2016/private-multi%e2%80%91party-machine-learning)
19:50:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:49:56%20GMT	https://www.jeffersonswheel.org/?p=744	www.jeffersonswheel.org/index664b.html	(from https://www.jeffersonswheel.org/2016/demystifying-the-blockchain-hype)
19:50:46	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2cd.delayed	(from https://www.jeffersonswheel.org/2016/insecure-by-default-authentication-services-in-popular-web-frameworks)
19:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:50:04%20GMT	https://www.jeffersonswheel.org/?p=735	www.jeffersonswheel.org/indexb45d.html	(from https://www.jeffersonswheel.org/2016/secure-stable-matching-at-scale)
19:50:55	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2ce.delayed	(from https://www.jeffersonswheel.org/2016/open-source-echo)
19:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:50:10%20GMT	https://www.jeffersonswheel.org/?p=738	www.jeffersonswheel.org/index9c73.html	(from https://www.jeffersonswheel.org/2016/ftc-visit)
19:50:58	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2cf.delayed	(from https://www.jeffersonswheel.org/2016/shanghaitech-symposium)
19:51:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:50:11%20GMT	https://www.jeffersonswheel.org/?p=723	www.jeffersonswheel.org/indexe01d.html	(from https://www.jeffersonswheel.org/2016/private-multi%e2%80%91party-machine-learning)
19:51:03	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d0.delayed	(from https://www.jeffersonswheel.org/2016/aarhus-workshop-on-theory-and-practice-of-secure-multiparty-computation)
19:51:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:50:47%20GMT	https://www.jeffersonswheel.org/?p=725	www.jeffersonswheel.org/index1583.html	(from https://www.jeffersonswheel.org/2016/insecure-by-default-authentication-services-in-popular-web-frameworks)
19:51:41	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d1.delayed	(from https://www.jeffersonswheel.org/2016/srg-at-oakland-2016)
19:51:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:50:55%20GMT	https://www.jeffersonswheel.org/?p=701	www.jeffersonswheel.org/index6fe2.html	(from https://www.jeffersonswheel.org/2016/open-source-echo)
19:51:44	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d2.delayed	(from https://www.jeffersonswheel.org/2016/summer-school-at-notre-dame)
19:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:50:59%20GMT	https://www.jeffersonswheel.org/?p=710	www.jeffersonswheel.org/index37c3.html	(from https://www.jeffersonswheel.org/2016/shanghaitech-symposium)
19:51:48	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d3.delayed	(from https://www.jeffersonswheel.org/2016/srg-graduates-lunch)
19:51:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:51:04%20GMT	https://www.jeffersonswheel.org/?p=706	www.jeffersonswheel.org/indexf8ad.html	(from https://www.jeffersonswheel.org/2016/aarhus-workshop-on-theory-and-practice-of-secure-multiparty-computation)
19:51:58	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d4.delayed	(from https://www.jeffersonswheel.org/2016/tracking-congressional-phones)
19:52:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:51:42%20GMT	https://www.jeffersonswheel.org/?p=717	www.jeffersonswheel.org/index6683.html	(from https://www.jeffersonswheel.org/2016/srg-at-oakland-2016)
19:52:31	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d5.delayed	(from https://www.jeffersonswheel.org/2016/an-exercise-in-password-security-went-terribly-wrong-security-experts-say)
19:52:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:51:44%20GMT	https://www.jeffersonswheel.org/?p=700	www.jeffersonswheel.org/index39c5.html	(from https://www.jeffersonswheel.org/2016/summer-school-at-notre-dame)
19:52:34	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d6.delayed	(from https://www.jeffersonswheel.org/2016/spectra-articles-privacy-preserving-regression-and-ombuds)
19:52:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:51:49%20GMT	https://www.jeffersonswheel.org/?p=687	www.jeffersonswheel.org/indexcbf7.html	(from https://www.jeffersonswheel.org/2016/srg-graduates-lunch)
19:52:37	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d7.delayed	(from https://www.jeffersonswheel.org/2016/apple-and-the-fbi)
19:52:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:51:59%20GMT	https://www.jeffersonswheel.org/?p=674	www.jeffersonswheel.org/index030b.html	(from https://www.jeffersonswheel.org/2016/tracking-congressional-phones)
19:52:48	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d8.delayed	(from https://www.jeffersonswheel.org/2016/weilins-summer-of-code)
19:53:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:52:31%20GMT	https://www.jeffersonswheel.org/?p=668	www.jeffersonswheel.org/index1cc0.html	(from https://www.jeffersonswheel.org/2016/an-exercise-in-password-security-went-terribly-wrong-security-experts-say)
19:53:26	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2d9.delayed	(from https://www.jeffersonswheel.org/2015/latest-from-karsten-nohl-pos-security)
19:53:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:52:38%20GMT	https://www.jeffersonswheel.org/?p=642	www.jeffersonswheel.org/indexd1c3.html	(from https://www.jeffersonswheel.org/2016/apple-and-the-fbi)
19:53:27	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2da.delayed	(from https://www.jeffersonswheel.org/2015/dormant-malicious-code-discovered-on-thousands-of-websites)
19:53:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:52:35%20GMT	https://www.jeffersonswheel.org/?p=653	www.jeffersonswheel.org/index5d49.html	(from https://www.jeffersonswheel.org/2016/spectra-articles-privacy-preserving-regression-and-ombuds)
19:53:28	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2db.delayed	(from https://www.jeffersonswheel.org/2015/evading-machine-learning-classifiers)
19:53:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:52:49%20GMT	https://www.jeffersonswheel.org/?p=632	www.jeffersonswheel.org/indexf8fc.html	(from https://www.jeffersonswheel.org/2016/weilins-summer-of-code)
19:53:38	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2dc.delayed	(from https://www.jeffersonswheel.org/2015/computer-science-grad-stands-watch-for-users-of-googles-popular-browser)
19:54:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:53:26%20GMT	https://www.jeffersonswheel.org/?p=623	www.jeffersonswheel.org/index5024.html	(from https://www.jeffersonswheel.org/2015/latest-from-karsten-nohl-pos-security)
19:54:17	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2dd.delayed	(from https://www.jeffersonswheel.org/2015/trick-or-treat-bitcoin-for-non-believers-cryptocurrencies-for-cypherpunks)
19:54:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:53:28%20GMT	https://www.jeffersonswheel.org/?p=617	www.jeffersonswheel.org/index5c49.html	(from https://www.jeffersonswheel.org/2015/evading-machine-learning-classifiers)
19:54:19	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2de.delayed	(from https://www.jeffersonswheel.org/2015/karsten-nohl-interview)
19:54:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:53:27%20GMT	https://www.jeffersonswheel.org/?p=620	www.jeffersonswheel.org/index2c3d.html	(from https://www.jeffersonswheel.org/2015/dormant-malicious-code-discovered-on-thousands-of-websites)
19:54:20	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2df.delayed	(from https://www.jeffersonswheel.org/2015/usenix-phd-forum-talk-how-to-live-in-paradise)
19:54:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:53:39%20GMT	https://www.jeffersonswheel.org/?p=607	www.jeffersonswheel.org/index30e4.html	(from https://www.jeffersonswheel.org/2015/computer-science-grad-stands-watch-for-users-of-googles-popular-browser)
19:54:33	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e0.delayed	(from https://www.jeffersonswheel.org/2015/crossing)
19:55:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:54:19%20GMT	https://www.jeffersonswheel.org/?p=604	www.jeffersonswheel.org/index1d45.html	(from https://www.jeffersonswheel.org/2015/karsten-nohl-interview)
19:55:08	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e1.delayed	(from https://www.jeffersonswheel.org/2015/srg-at-oakland-2015)
19:55:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:54:18%20GMT	https://www.jeffersonswheel.org/?p=610	www.jeffersonswheel.org/index0718.html	(from https://www.jeffersonswheel.org/2015/trick-or-treat-bitcoin-for-non-believers-cryptocurrencies-for-cypherpunks)
19:55:12	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e2.delayed	(from https://www.jeffersonswheel.org/2015/graduates-lunch)
19:55:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:54:21%20GMT	https://www.jeffersonswheel.org/?p=602	www.jeffersonswheel.org/indexca7f.html	(from https://www.jeffersonswheel.org/2015/usenix-phd-forum-talk-how-to-live-in-paradise)
19:55:12	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e3.delayed	(from https://www.jeffersonswheel.org/2015/congratulations-samee-zahur-2)
19:55:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:54:34%20GMT	https://www.jeffersonswheel.org/?p=596	www.jeffersonswheel.org/indexbc2b.html	(from https://www.jeffersonswheel.org/2015/crossing)
19:55:21	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e4.delayed	(from https://www.jeffersonswheel.org/2015/congratulations-dr-zhou)
19:55:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:55:09%20GMT	https://www.jeffersonswheel.org/?p=592	www.jeffersonswheel.org/index568a.html	(from https://www.jeffersonswheel.org/2015/srg-at-oakland-2015)
19:55:58	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e5.delayed	(from https://www.jeffersonswheel.org/2015/understanding-and-monitoring-embedded-web-scripts)
19:56:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:55:13%20GMT	https://www.jeffersonswheel.org/?p=590	www.jeffersonswheel.org/indexa42a.html	(from https://www.jeffersonswheel.org/2015/graduates-lunch)
19:56:01	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e6.delayed	(from https://www.jeffersonswheel.org/2015/who-does-the-autopsy)
19:56:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:55:13%20GMT	https://www.jeffersonswheel.org/?p=584	www.jeffersonswheel.org/index63e6.html	(from https://www.jeffersonswheel.org/2015/congratulations-samee-zahur-2)
19:56:03	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e7.delayed	(from https://www.jeffersonswheel.org/2015/idash-competition-winner)
19:56:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:55:22%20GMT	https://www.jeffersonswheel.org/?p=582	www.jeffersonswheel.org/index01e4.html	(from https://www.jeffersonswheel.org/2015/congratulations-dr-zhou)
19:56:11	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e8.delayed	(from https://www.jeffersonswheel.org/2015/giving-web-developers-tools-to-protect-their-sites-and-users)
19:56:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:55:58%20GMT	https://www.jeffersonswheel.org/?p=576	www.jeffersonswheel.org/indexaa4f.html	(from https://www.jeffersonswheel.org/2015/understanding-and-monitoring-embedded-web-scripts)
19:56:50	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2e9.delayed	(from https://www.jeffersonswheel.org/2015/gogos-fake-ssl-certificates)
19:56:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:56:02%20GMT	https://www.jeffersonswheel.org/?p=573	www.jeffersonswheel.org/indexa1e2.html	(from https://www.jeffersonswheel.org/2015/who-does-the-autopsy)
19:56:51	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2ea.delayed	(from https://www.jeffersonswheel.org/2014/updates-from-karstens-badusb)
19:56:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:56:04%20GMT	https://www.jeffersonswheel.org/?p=570	www.jeffersonswheel.org/indexfa8d.html	(from https://www.jeffersonswheel.org/2015/idash-competition-winner)
19:56:53	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2eb.delayed	(from https://www.jeffersonswheel.org/2014/hacker-school-talk-what-every-hacker-should-know-about-theory-of-computation)
19:57:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:56:12%20GMT	https://www.jeffersonswheel.org/?p=567	www.jeffersonswheel.org/index246f.html	(from https://www.jeffersonswheel.org/2015/giving-web-developers-tools-to-protect-their-sites-and-users)
19:57:05	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2ec.delayed	(from https://www.jeffersonswheel.org/2014/twitter-single-sign-on)
19:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:56:51%20GMT	https://www.jeffersonswheel.org/?p=564	www.jeffersonswheel.org/index04f2.html	(from https://www.jeffersonswheel.org/2015/gogos-fake-ssl-certificates)
19:57:41	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2ed.delayed	(from https://www.jeffersonswheel.org/2014/two-halves-make-a-whole)
19:57:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:56:52%20GMT	https://www.jeffersonswheel.org/?p=560	www.jeffersonswheel.org/index46ad.html	(from https://www.jeffersonswheel.org/2014/updates-from-karstens-badusb)
19:57:42	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2ee.delayed	(from https://www.jeffersonswheel.org/2014/congratulations-professor-huang)
19:57:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:56:54%20GMT	https://www.jeffersonswheel.org/?p=556	www.jeffersonswheel.org/indexa215.html	(from https://www.jeffersonswheel.org/2014/hacker-school-talk-what-every-hacker-should-know-about-theory-of-computation)
19:57:48	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2ef.delayed	(from https://www.jeffersonswheel.org/2014/ssoscan-automated-testing-of-web-applications-for-single-sign-on-vulnerabilities)
19:57:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:57:06%20GMT	https://www.jeffersonswheel.org/?p=533	www.jeffersonswheel.org/index7414.html	(from https://www.jeffersonswheel.org/2014/twitter-single-sign-on)
19:57:55	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2f0.delayed	(from https://www.jeffersonswheel.org/2014/congratulations-samee-zahur)
19:58:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Dec%202018%2000:57:41%20GMT	https://www.jeffersonswheel.org/?p=550	www.jeffersonswheel.org/indexa165.html	(from https://www.jeffersonswheel.org/2014/two-halves-make-a-whole)
19:58:30	0/-1	---M--	301	error ('')			https://www.jeffersonswheel.org/feed/rss	www.jeffersonswheel.org/feed/rss.2f1.delayed	(from https://www.jeffersonswheel.org/2014/congratulations-yuchen)
